constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
majority,0.7272656030225231,0.5908984045337846,1,19,950,50,3,922,1000
minority,0.564738768801575,0.3471081532023625,0,19,950,50,3,922,1000
intermediate majority,0.5606435567473064,0.3409653351209595,0,17,950,50,3,923,1000
majority,0.7286331018186277,0.5929496527279415,1,19,950,50,3,923,1000
minority,0.5559488622436956,0.33392329336554333,0,19,950,50,3,923,1000
intermediate majority,0.5498551604517214,0.3247827406775821,0,18,950,50,3,924,1000
majority,0.7270787382064657,0.5906181073096987,1,19,950,50,3,924,1000
minority,0.5717310521099476,0.3575965781649214,0,19,950,50,3,924,1000
intermediate majority,0.5500277403551035,0.3250416105326552,0,18,950,50,3,925,1000
majority,0.7417344902532114,0.612601735379817,1,19,950,50,3,925,1000
minority,0.5390360471331053,0.30855407069965796,0,19,950,50,3,925,1000
intermediate majority,0.5550696355506973,0.332604453326046,0,17,950,50,3,926,1000
majority,0.7221535208581675,0.5832302812872514,1,19,950,50,3,926,1000
minority,0.5437471388940314,0.31562070834104705,0,19,950,50,3,926,1000
intermediate majority,0.54571367740777,0.31857051611165493,0,17,950,50,3,927,1000
majority,0.7255069805115585,0.5882604707673377,1,19,950,50,3,927,1000
minority,0.5342496015586048,0.3013744023379072,0,19,950,50,3,927,1000
intermediate majority,0.555327103879502,0.3329906558192531,0,16,950,50,3,928,1000
majority,0.7100588008592209,0.5650882012888313,1,19,950,50,3,928,1000
minority,0.5638329366191981,0.3457494049287972,0,19,950,50,3,928,1000
intermediate majority,0.5689050761329539,0.35335761419943096,0,17,950,50,3,929,1000
majority,0.7278571582824123,0.5917857374236184,1,19,950,50,3,929,1000
minority,0.5558747774018657,0.33381216610279857,0,19,950,50,3,929,1000
intermediate majority,0.562898712046626,0.34434806806993895,0,17,950,50,3,930,1000
majority,0.7174126904877388,0.5761190357316082,1,19,950,50,3,930,1000
minority,0.5424102321200126,0.31361534818001896,0,19,950,50,3,930,1000
intermediate majority,0.5538576140640656,0.3307864210960985,0,16,950,50,3,931,1000
majority,0.7153635055475578,0.5730452583213368,1,19,950,50,3,931,1000
minority,0.5502409633697459,0.3253614450546189,0,19,950,50,3,931,1000
intermediate majority,0.5569112366642948,0.3353668549964421,0,18,950,50,3,932,1000
majority,0.7234771133823698,0.5852156700735547,1,19,950,50,3,932,1000
minority,0.5560050889370968,0.33400763340564515,0,19,950,50,3,932,1000
intermediate majority,0.5521272963008281,0.3281909444512422,0,15,950,50,3,933,1000
majority,0.7277776051784596,0.5916664077676893,1,19,950,50,3,933,1000
minority,0.550337107654548,0.3255056614818221,0,19,950,50,3,933,1000
intermediate majority,0.5587456545193935,0.3381184817790904,0,18,950,50,3,934,1000
majority,0.7464089820814408,0.6196134731221612,1,19,950,50,3,934,1000
minority,0.5709365808619903,0.3564048712929854,0,19,950,50,3,934,1000
intermediate majority,0.5383457595398565,0.30751863930978485,0,18,950,50,3,935,1000
majority,0.7217612726220558,0.5826419089330838,1,19,950,50,3,935,1000
minority,0.5619650809439244,0.34294762141588664,0,19,950,50,3,935,1000
intermediate majority,0.5624804449707316,0.3437206674560974,0,17,950,50,3,936,1000
majority,0.736465300974687,0.6046979514620304,1,19,950,50,3,936,1000
minority,0.5745265915781468,0.36178988736722023,0,19,950,50,3,936,1000
intermediate majority,0.582062206637678,0.37309330995651707,0,18,950,50,3,937,1000
majority,0.725439944174179,0.5881599162612685,1,19,950,50,3,937,1000
minority,0.557172393573646,0.33575859036046907,0,19,950,50,3,937,1000
intermediate majority,0.5680183052274593,0.35202745784118894,0,18,950,50,3,938,1000
majority,0.7200043983555662,0.5800065975333493,1,19,950,50,3,938,1000
minority,0.5569358196658775,0.33540372949881625,0,19,950,50,3,938,1000
intermediate majority,0.5709505191038329,0.35642577865574926,0,15,950,50,3,939,1000
majority,0.7283494443194676,0.5925241664792015,1,19,950,50,3,939,1000
minority,0.5467909372230417,0.3201864058345626,0,19,950,50,3,939,1000
intermediate majority,0.566649491414165,0.3499742371212474,0,18,950,50,3,940,1000
majority,0.721262718685979,0.5818940780289686,1,19,950,50,3,940,1000
minority,0.5597590510466159,0.33963857656992386,0,19,950,50,3,940,1000
intermediate majority,0.5373495121512027,0.3060242682268041,0,16,950,50,3,941,1000
majority,0.7262739604548761,0.5894109406823141,1,19,950,50,3,941,1000
minority,0.5642311611995559,0.3463467417993337,0,19,950,50,3,941,1000
intermediate majority,0.5620180038014846,0.3430270057022268,0,18,950,50,3,942,1000
majority,0.7344412960728464,0.6016619441092695,1,19,950,50,3,942,1000
minority,0.576082658601287,0.3641239879019305,0,19,950,50,3,942,1000
intermediate majority,0.5561277330293918,0.33419159954408767,0,19,950,50,3,943,1000
majority,0.7188796569604075,0.5783194854406112,1,19,950,50,3,943,1000
minority,0.5492333198143613,0.32384997972154195,0,19,950,50,3,943,1000
intermediate majority,0.5619915159293325,0.3429872738939987,0,18,950,50,3,944,1000
majority,0.7352271765863697,0.6028407648795546,1,19,950,50,3,944,1000
minority,0.5693761945877499,0.3540642918816249,0,19,950,50,3,944,1000
intermediate majority,0.5517496400959527,0.3276244601439291,0,18,950,50,3,945,1000
majority,0.7161480272724026,0.574222040908604,1,19,950,50,3,945,1000
minority,0.5551996006236631,0.3327994009354947,0,19,950,50,3,945,1000
intermediate majority,0.5789199749499353,0.3683799624249029,0,17,950,50,3,946,1000
majority,0.7276571167751873,0.5914856751627809,1,19,950,50,3,946,1000
minority,0.5741360734339835,0.36120411015097537,0,19,950,50,3,946,1000
intermediate majority,0.5736127594188689,0.36041913912830326,0,17,950,50,3,947,1000
majority,0.7210120086734794,0.5815180130102191,1,19,950,50,3,947,1000
minority,0.5699365962273651,0.35490489434104766,0,19,950,50,3,947,1000
intermediate majority,0.5621028230608893,0.343154234591334,0,17,950,50,3,948,1000
majority,0.7126778318192462,0.5690167477288692,1,19,950,50,3,948,1000
minority,0.5547370737081857,0.3321056105622786,0,19,950,50,3,948,1000
intermediate majority,0.5446512387021247,0.3169768580531871,0,17,950,50,3,949,1000
majority,0.7343509073987698,0.6015263610981549,1,19,950,50,3,949,1000
minority,0.5241205600331779,0.28618084004976685,0,19,950,50,3,949,1000
intermediate majority,0.5505453153102341,0.3258179729653512,0,17,950,50,3,950,1000
majority,0.7178099538214155,0.5767149307321233,1,19,950,50,3,950,1000
minority,0.5462083460327057,0.31931251904905866,0,19,950,50,3,950,1000
intermediate majority,0.5738761792261222,0.3608142688391834,0,17,950,50,3,951,1000
majority,0.7205762598121553,0.5808643897182331,1,19,950,50,3,951,1000
minority,0.5418369916090007,0.312755487413501,0,19,950,50,3,951,1000
intermediate majority,0.5601314980625869,0.3401972470938803,0,17,950,50,3,952,1000
majority,0.7144923768035563,0.5717385652053343,1,19,950,50,3,952,1000
minority,0.5447293043034427,0.31709395645516397,0,19,950,50,3,952,1000
intermediate majority,0.5571234193729212,0.33568512905938175,0,18,950,50,3,953,1000
majority,0.7179000463097043,0.5768500694645564,1,19,950,50,3,953,1000
minority,0.5588011179431991,0.3382016769147987,0,19,950,50,3,953,1000
intermediate majority,0.5697286156714408,0.3545929235071613,0,16,950,50,3,954,1000
majority,0.7210703360393556,0.5816055040590332,1,19,950,50,3,954,1000
minority,0.5758316647456568,0.3637474971184853,0,19,950,50,3,954,1000
intermediate majority,0.5553918783134735,0.33308781747021016,0,19,950,50,3,955,1000
majority,0.7207487004974618,0.5811230507461926,1,19,950,50,3,955,1000
minority,0.5344411563749115,0.3016617345623672,0,19,950,50,3,955,1000
intermediate majority,0.5540493826222856,0.3310740739334284,0,17,950,50,3,956,1000
majority,0.7221066622978323,0.5831599934467484,1,19,950,50,3,956,1000
minority,0.552801101462168,0.3292016521932519,0,19,950,50,3,956,1000
intermediate majority,0.548742996727792,0.3231144950916881,0,17,950,50,3,957,1000
majority,0.7245319900567837,0.5867979850851756,1,19,950,50,3,957,1000
minority,0.548463145112598,0.32269471766889696,0,19,950,50,3,957,1000
intermediate majority,0.5745915431666243,0.3618873147499364,0,16,950,50,3,958,1000
majority,0.719012884811312,0.578519327216968,1,19,950,50,3,958,1000
minority,0.5554028068448827,0.3331042102673242,0,19,950,50,3,958,1000
intermediate majority,0.577117960775705,0.3656769411635574,0,16,950,50,3,959,1000
majority,0.726086346252066,0.5891295193780991,1,19,950,50,3,959,1000
minority,0.5382707517694536,0.30740612765418035,0,19,950,50,3,959,1000
intermediate majority,0.5471237862063473,0.32068567930952097,0,15,950,50,3,960,1000
majority,0.71013636267370694,0.5652045440105604,1,19,950,50,3,960,1000
minority,0.5672019994971931,0.3508029992457896,0,19,950,50,3,960,1000
intermediate majority,0.5293733384912938,0.2940600077369406,0,17,950,50,3,961,1000
majority,0.725912341732917,0.5888685125993757,1,19,950,50,3,961,1000
minority,0.5416019289013463,0.3124028933520195,0,19,950,50,3,961,1000
intermediate majority,0.5461786451137889,0.31926796767068333,0,14,950,50,3,962,1000
majority,0.7298650519955808,0.5947975779933712,1,19,950,50,3,962,1000
minority,0.5456121067318273,0.3184181600977409,0,19,950,50,3,962,1000
intermediate majority,0.5578615383327121,0.33679230749906824,0,18,950,50,3,963,1000
majority,0.7238118908959458,0.5857178363439187,1,19,950,50,3,963,1000
minority,0.5691960384617472,0.35379405769262073,0,19,950,50,3,963,1000
intermediate majority,0.5608167408831185,0.3412251113246778,0,18,950,50,3,964,1000
majority,0.7262291062910551,0.5893436594365825,1,19,950,50,3,964,1000
minority,0.5397699185000743,0.30965487775011147,0,19,950,50,3,964,1000
intermediate majority,0.5759885220509195,0.36398278307637943,0,17,950,50,3,965,1000
majority,0.7328109283520097,0.5992163925280145,1,19,950,50,3,965,1000
minority,0.5389588490022835,0.3084382735034253,0,19,950,50,3,965,1000
intermediate majority,0.5509586230407215,0.3264379345610823,0,17,950,50,3,966,1000
majority,0.7195263843607616,0.5792895765411423,1,19,950,50,3,966,1000
minority,0.5638226035205213,0.34573390528078185,0,19,950,50,3,966,1000
intermediate majority,0.5505787322853218,0.3258680984279827,0,19,950,50,3,967,1000
majority,0.7149247586469177,0.5723871379703767,1,19,950,50,3,967,1000
minority,0.5461827996064691,0.3192741994097037,0,19,950,50,3,967,1000
intermediate majority,0.5633566043025721,0.3450349064538581,0,18,950,50,3,968,1000
majority,0.7094538291230393,0.5641807436845592,1,19,950,50,3,968,1000
minority,0.5548089729066609,0.33221345935999125,0,19,950,50,3,968,1000
intermediate majority,0.5638131065087186,0.34571965976307795,0,19,950,50,3,969,1000
majority,0.7214189985741458,0.5821284978612188,1,19,950,50,3,969,1000
minority,0.5608524064368337,0.34127860965525053,0,19,950,50,3,969,1000
intermediate majority,0.5525801172951337,0.32887017594270057,0,18,950,50,3,970,1000
majority,0.7142191194781473,0.5713286792172211,1,19,950,50,3,970,1000
minority,0.5582393050133485,0.3373589575200228,0,19,950,50,3,970,1000
intermediate majority,0.5702645987037501,0.3553968980556252,0,19,950,50,3,971,1000
majority,0.7128870840314736,0.5693306260472104,1,19,950,50,3,971,1000
minority,0.5736409349441528,0.36046140241622926,0,19,950,50,3,971,1000
intermediate majority,0.5772958463843109,0.3659437695764663,0,18,950,50,3,972,1000
majority,0.7136332671013625,0.5704499006520438,1,19,950,50,3,972,1000
minority,0.5565203427026669,0.3347805140540004,0,19,950,50,3,972,1000
intermediate majority,0.5571999993236461,0.33579999898546914,0,18,950,50,3,973,1000
majority,0.721732323114159,0.5825984846712385,1,19,950,50,3,973,1000
minority,0.5521595827758401,0.32823937416376014,0,19,950,50,3,973,1000
intermediate majority,0.5387529937977065,0.30812949069655976,0,16,950,50,3,974,1000
majority,0.7143630531869817,0.5715445797804726,1,19,950,50,3,974,1000
minority,0.5448547985351342,0.3172821978027013,0,19,950,50,3,974,1000
intermediate majority,0.5537920130516663,0.33068801957749944,0,18,950,50,3,975,1000
majority,0.7061895872296162,0.5592843808444242,1,19,950,50,3,975,1000
minority,0.5580342974792906,0.3370514462189358,0,19,950,50,3,975,1000
intermediate majority,0.5791158281151845,0.36867374217277665,0,18,950,50,3,976,1000
majority,0.7184436747221179,0.5776655120831768,1,19,950,50,3,976,1000
minority,0.556925944221553,0.3353889163323295,0,19,950,50,3,976,1000
intermediate majority,0.5618775342694587,0.3428163014041881,0,19,950,50,3,977,1000
majority,0.721420670931098,0.5821310063966469,1,19,950,50,3,977,1000
minority,0.5677949642737616,0.3516924464106424,0,19,950,50,3,977,1000
intermediate majority,0.56103693828926815,0.3415554074339021,0,17,950,50,3,978,1000
majority,0.7128184394127953,0.569227659119193,1,19,950,50,3,978,1000
minority,0.5584859521696278,0.33772892825444173,0,19,950,50,3,978,1000
intermediate majority,0.5689229103913178,0.35338436558697667,0,18,950,50,3,979,1000
majority,0.7207823516367436,0.5811735274551155,1,19,950,50,3,979,1000
minority,0.5685049604532527,0.3527574406798791,0,19,950,50,3,979,1000
intermediate majority,0.5524978371033477,0.32874675565502137,0,18,950,50,3,980,1000
majority,0.7154869599768536,0.5732304399652804,1,19,950,50,3,980,1000
minority,0.517197896773825,0.27579684516073755,0,19,950,50,3,980,1000
intermediate majority,0.5461785672352569,0.31926785085288534,0,18,950,50,3,981,1000
majority,0.7306106045484543,0.5959159068226815,1,19,950,50,3,981,1000
minority,0.5623011153549198,0.3434516730323796,0,19,950,50,3,981,1000
intermediate majority,0.5724699659045822,0.35870494885687326,0,15,950,50,3,982,1000
majority,0.7193601209240823,0.5790401813861237,1,19,950,50,3,982,1000
minority,0.5548554504535197,0.33228317568027954,0,19,950,50,3,982,1000
intermediate majority,0.5549905530077409,0.3324858295116114,0,16,950,50,3,983,1000
majority,0.7198743078271548,0.5798114617407323,1,19,950,50,3,983,1000
minority,0.5476850840998223,0.32152762614973346,0,19,950,50,3,983,1000
intermediate majority,0.559363773783639,0.3390456606754585,0,16,950,50,3,984,1000
majority,0.7425586466264057,0.6138379699396085,1,19,950,50,3,984,1000
minority,0.5794628804825066,0.36919432072375985,0,19,950,50,3,984,1000
intermediate majority,0.5565078150810241,0.3347617226215362,0,17,950,50,3,985,1000
majority,0.7287360837819985,0.5931041256729976,1,19,950,50,3,985,1000
minority,0.5763407588824101,0.3645111383236152,0,19,950,50,3,985,1000
intermediate majority,0.5525392125991564,0.32880881889873453,0,15,950,50,3,986,1000
majority,0.7232868292137865,0.5849302438206798,1,19,950,50,3,986,1000
minority,0.5385952734474545,0.3078929101711817,0,19,950,50,3,986,1000
intermediate majority,0.55036255344251,0.3255438301637649,0,15,950,50,3,987,1000
majority,0.7351314732506676,0.6026972098760014,1,19,950,50,3,987,1000
minority,0.5327057161825305,0.2990585742737958,0,19,950,50,3,987,1000
intermediate majority,0.5531610440723672,0.3297415661085507,0,17,950,50,3,988,1000
majority,0.7247216300840813,0.587082445126122,1,19,950,50,3,988,1000
minority,0.5681475815695843,0.35222137235437656,0,19,950,50,3,988,1000
intermediate majority,0.5567316618907425,0.33509749283611373,0,19,950,50,3,989,1000
majority,0.7160236926693704,0.5740355390040556,1,19,950,50,3,989,1000
minority,0.5370384258896748,0.3055576388345122,0,19,950,50,3,989,1000
intermediate majority,0.5560024770809939,0.3340037156214909,0,18,950,50,3,990,1000
majority,0.7322542876605863,0.5983814314908795,1,19,950,50,3,990,1000
minority,0.5657283712239682,0.3485925568359523,0,19,950,50,3,990,1000
intermediate majority,0.5768880738611181,0.3653321107916771,0,17,950,50,3,991,1000
majority,0.7257146645240882,0.5885719967861324,1,19,950,50,3,991,1000
minority,0.5554764955684474,0.333214743352671,0,19,950,50,3,991,1000
intermediate majority,0.5599895249774073,0.339984287466111,0,16,950,50,3,992,1000
majority,0.7140876801099997,0.5711315201649997,1,19,950,50,3,992,1000
minority,0.5458598443161959,0.31878976647429386,0,19,950,50,3,992,1000
intermediate majority,0.5490029897313392,0.32350448459700876,0,17,950,50,3,993,1000
majority,0.7317848613769162,0.5976772920653742,1,19,950,50,3,993,1000
minority,0.5500241472043268,0.32503622080649025,0,19,950,50,3,993,1000
intermediate majority,0.5624505295971962,0.3436757943957944,0,18,950,50,3,994,1000
majority,0.72532082760137,0.5879812414020549,1,19,950,50,3,994,1000
minority,0.5453915593668581,0.3180873390502872,0,19,950,50,3,994,1000
intermediate majority,0.5660303274680348,0.34904549120205214,0,17,950,50,3,995,1000
majority,0.7139125352577278,0.5708688028865916,1,19,950,50,3,995,1000
minority,0.5636201603969709,0.34543024059545635,0,19,950,50,3,995,1000
intermediate majority,0.5819067554724769,0.37286013320871547,0,17,950,50,3,996,1000
majority,0.7318983429968338,0.5978475144952506,1,19,950,50,3,996,1000
minority,0.5637472878392229,0.3456209317588344,0,19,950,50,3,996,1000
intermediate majority,0.5532492682005014,0.329873902300752,0,17,950,50,3,997,1000
majority,0.7182561212957711,0.5773841819436566,1,19,950,50,3,997,1000
minority,0.5633055598024208,0.3449583397036312,0,19,950,50,3,997,1000
intermediate majority,0.5767663775780294,0.36514956636704404,0,15,950,50,3,998,1000
majority,0.7253914381935805,0.5880871572903708,1,19,950,50,3,998,1000
minority,0.5770348648684809,0.3655522973027214,0,19,950,50,3,998,1000
intermediate majority,0.550663104138544,0.3259946562078161,0,18,950,50,3,999,1000
majority,0.7308871085153243,0.5963306627729865,1,19,950,50,3,999,1000
minority,0.5305011327996725,0.2957516991995087,0,19,950,50,3,999,1000
intermediate majority,0.5698522150113515,0.35477832251702734,0,16,950,50,3,1000,1000
majority,0.7214841864220589,0.5822262796330884,1,19,950,50,3,1000,1000
minority,0.5508722048275647,0.3263083072413472,0,19,950,50,3,1000,1000
intermediate majority,0.5479529163276922,0.3219293744915382,0,8,900,100,3,1,1000
majority,0.7102735702105997,0.5654103553158996,1,9,900,100,3,1,1000
minority,0.5724254019156082,0.3586381028734123,0,9,900,100,3,1,1000
intermediate majority,0.5630996288631552,0.3446494432947328,0,9,900,100,3,2,1000
majority,0.7231836734940672,0.5847755102411007,1,9,900,100,3,2,1000
minority,0.5532752042978286,0.329912806446743,0,9,900,100,3,2,1000
intermediate majority,0.5379139119542834,0.30687086793142515,0,9,900,100,3,3,1000
majority,0.7131773918714478,0.5697660878071718,1,9,900,100,3,3,1000
minority,0.5410735230375495,0.3116102845563243,0,9,900,100,3,3,1000
intermediate majority,0.5559088752933146,0.3338633129399718,0,9,900,100,3,4,1000
majority,0.7120253693191679,0.5680380539787521,1,9,900,100,3,4,1000
minority,0.5559174619710598,0.33387619295658977,0,9,900,100,3,4,1000
intermediate majority,0.5629253430052634,0.34438801450789513,0,9,900,100,3,5,1000
majority,0.717180055553602,0.5757700833304029,1,9,900,100,3,5,1000
minority,0.5690363104494284,0.35355446567414256,0,9,900,100,3,5,1000
intermediate majority,0.5519381327611677,0.3279071991417514,0,9,900,100,3,6,1000
majority,0.7156311294261289,0.5734466941391935,1,9,900,100,3,6,1000
minority,0.5871508828735441,0.3807263243103162,0,9,900,100,3,6,1000
intermediate majority,0.5569736562123861,0.3354604843185793,0,9,900,100,3,7,1000
majority,0.7324490173440953,0.5986735260161431,1,9,900,100,3,7,1000
minority,0.5484107971884483,0.32261619578267253,0,9,900,100,3,7,1000
intermediate majority,0.5605319586711832,0.3407979380067749,0,9,900,100,3,8,1000
majority,0.7215457211921111,0.5823185817881666,1,9,900,100,3,8,1000
minority,0.5498805987143903,0.32482089807158554,0,9,900,100,3,8,1000
intermediate majority,0.5454513155334433,0.318176973300165,0,8,900,100,3,9,1000
majority,0.7218928053656968,0.5828392080485452,1,9,900,100,3,9,1000
minority,0.5508036317167009,0.3262054475750514,0,9,900,100,3,9,1000
intermediate majority,0.5367306628929718,0.3050959943394576,0,9,900,100,3,10,1000
majority,0.7255058220416234,0.588258733062435,1,9,900,100,3,10,1000
minority,0.5430055578961928,0.3145083368442892,0,9,900,100,3,10,1000
intermediate majority,0.54777859733627,0.32166789600440493,0,9,900,100,3,11,1000
majority,0.7339991658757131,0.6009987488135696,1,9,900,100,3,11,1000
minority,0.5590707858916178,0.3386061788374268,0,9,900,100,3,11,1000
intermediate majority,0.5587856581202612,0.33817848718039173,0,9,900,100,3,12,1000
majority,0.7271723613403372,0.5907585420105058,1,9,900,100,3,12,1000
minority,0.5659620670268625,0.34894310054029376,0,9,900,100,3,12,1000
intermediate majority,0.5620146763310827,0.34302201449662406,0,9,900,100,3,13,1000
majority,0.7219661158831434,0.5829491738247151,1,9,900,100,3,13,1000
minority,0.535121670880148,0.302682506320222,0,9,900,100,3,13,1000
intermediate majority,0.5644520925942297,0.34667813889134463,0,9,900,100,3,14,1000
majority,0.7189840044681397,0.5784760067022096,1,9,900,100,3,14,1000
minority,0.5697907428078067,0.35468611421171004,0,9,900,100,3,14,1000
intermediate majority,0.5680442675593949,0.35206640133909234,0,8,900,100,3,15,1000
majority,0.7181265355880596,0.5771898033820893,1,9,900,100,3,15,1000
minority,0.5533442595935337,0.33001638939030065,0,9,900,100,3,15,1000
intermediate majority,0.5581144593384659,0.33717168900769895,0,9,900,100,3,16,1000
majority,0.7324077754131149,0.5986116631196722,1,9,900,100,3,16,1000
minority,0.5535027034006863,0.33025405510102934,0,9,900,100,3,16,1000
intermediate majority,0.5568365459796042,0.33525481896940623,0,9,900,100,3,17,1000
majority,0.7291623368524573,0.5937435052786859,1,9,900,100,3,17,1000
minority,0.5485797497595466,0.32286962463931984,0,9,900,100,3,17,1000
intermediate majority,0.5334524872676826,0.3001787309015238,0,9,900,100,3,18,1000
majority,0.7186435895552985,0.5779653843329479,1,9,900,100,3,18,1000
minority,0.5699640978640844,0.35494614679612657,0,9,900,100,3,18,1000
intermediate majority,0.5491952879052493,0.3237929318578739,0,9,900,100,3,19,1000
majority,0.7171161059435291,0.5756741589152937,1,9,900,100,3,19,1000
minority,0.5303018601116851,0.2954527901675276,0,9,900,100,3,19,1000
intermediate majority,0.5658688481291537,0.34880327219373064,0,8,900,100,3,20,1000
majority,0.7273810768040724,0.5910716152061085,1,9,900,100,3,20,1000
minority,0.5282806588787269,0.2924209883180903,0,9,900,100,3,20,1000
intermediate majority,0.5382094880155418,0.3073142320233127,0,8,900,100,3,21,1000
majority,0.7257402127483661,0.5886103191225492,1,9,900,100,3,21,1000
minority,0.5422104027332197,0.31331560409982967,0,9,900,100,3,21,1000
intermediate majority,0.5625541994860026,0.3438312992290039,0,9,900,100,3,22,1000
majority,0.7202884007498584,0.5804326011247877,1,9,900,100,3,22,1000
minority,0.5496252957121691,0.3244379435682537,0,9,900,100,3,22,1000
intermediate majority,0.5534641546731482,0.3301962320097224,0,7,900,100,3,23,1000
majority,0.7346822186856945,0.6020233280285417,1,9,900,100,3,23,1000
minority,0.5515752339065728,0.3273628508598593,0,9,900,100,3,23,1000
intermediate majority,0.558299711942332,0.33744956791349806,0,8,900,100,3,24,1000
majority,0.7136966902730757,0.5705450354096135,1,9,900,100,3,24,1000
minority,0.5424368260275132,0.31365523904126974,0,9,900,100,3,24,1000
intermediate majority,0.568415118777573,0.35262267816635956,0,8,900,100,3,25,1000
majority,0.7271636282293212,0.5907454423439819,1,9,900,100,3,25,1000
minority,0.5680875738726343,0.35213136080895147,0,9,900,100,3,25,1000
intermediate majority,0.5311372582030167,0.29670588730452513,0,7,900,100,3,26,1000
majority,0.7398346199940563,0.6097519299910845,1,9,900,100,3,26,1000
minority,0.5538452527794475,0.3307678791691712,0,9,900,100,3,26,1000
intermediate majority,0.5618003961448548,0.3427005942172821,0,8,900,100,3,27,1000
majority,0.727603137648354,0.591404706472531,1,9,900,100,3,27,1000
minority,0.5540357601702246,0.3310536402553369,0,9,900,100,3,27,1000
intermediate majority,0.5572670476095446,0.3359005714143169,0,7,900,100,3,28,1000
majority,0.7283401526885729,0.5925102290328592,1,9,900,100,3,28,1000
minority,0.5651794552018039,0.34776918280270597,0,9,900,100,3,28,1000
intermediate majority,0.5715622785629767,0.3573434178444651,0,9,900,100,3,29,1000
majority,0.723519423018087,0.5852791345271305,1,9,900,100,3,29,1000
minority,0.5586440429495483,0.3379660644243225,0,9,900,100,3,29,1000
intermediate majority,0.5579555565759259,0.3369333348638888,0,9,900,100,3,30,1000
majority,0.7399829942483358,0.6099744913725037,1,9,900,100,3,30,1000
minority,0.554928381535049,0.33239257230257346,0,9,900,100,3,30,1000
intermediate majority,0.5530537705411498,0.32958065581172474,0,8,900,100,3,31,1000
majority,0.7245556008389109,0.5868334012583662,1,9,900,100,3,31,1000
minority,0.5594824733025117,0.3392237099537675,0,9,900,100,3,31,1000
intermediate majority,0.5424794375234537,0.31371915628518054,0,9,900,100,3,32,1000
majority,0.7089780342509403,0.5634670513764106,1,9,900,100,3,32,1000
minority,0.5403980021759008,0.3105970032638512,0,9,900,100,3,32,1000
intermediate majority,0.5751307341537089,0.3626961012305633,0,8,900,100,3,33,1000
majority,0.7099189177465935,0.5648783766198905,1,9,900,100,3,33,1000
minority,0.5633670184687871,0.3450505277031806,0,9,900,100,3,33,1000
intermediate majority,0.5610445299082333,0.34156679486234987,0,6,900,100,3,34,1000
majority,0.7237522034003916,0.5856283051005875,1,9,900,100,3,34,1000
minority,0.5571289934201025,0.3356934901301537,0,9,900,100,3,34,1000
intermediate majority,0.5634217006559281,0.34513255098389223,0,9,900,100,3,35,1000
majority,0.7362564342491555,0.6043846513737332,1,9,900,100,3,35,1000
minority,0.5739130832646413,0.36086962489696195,0,9,900,100,3,35,1000
intermediate majority,0.5379811075187966,0.30697166127819486,0,9,900,100,3,36,1000
majority,0.7125475588056699,0.5688213382085049,1,9,900,100,3,36,1000
minority,0.5592106446674734,0.3388159670012101,0,9,900,100,3,36,1000
intermediate majority,0.5318682068458724,0.2978023102688086,0,9,900,100,3,37,1000
majority,0.7217827864946734,0.5826741797420102,1,9,900,100,3,37,1000
minority,0.5354393921335826,0.30315908820037385,0,9,900,100,3,37,1000
intermediate majority,0.5736553395011773,0.3604830092517659,0,8,900,100,3,38,1000
majority,0.7196733586353438,0.5795100379530155,1,9,900,100,3,38,1000
minority,0.5556347204169638,0.3334520806254457,0,9,900,100,3,38,1000
intermediate majority,0.5459046791547111,0.3188570187320667,0,9,900,100,3,39,1000
majority,0.7281789515640528,0.5922684273460791,1,9,900,100,3,39,1000
minority,0.5692318393875598,0.3538477590813398,0,9,900,100,3,39,1000
intermediate majority,0.5500848138145401,0.32512722072181016,0,9,900,100,3,40,1000
majority,0.7354859530423629,0.6032289295635443,1,9,900,100,3,40,1000
minority,0.5484100941170174,0.32261514117552603,0,9,900,100,3,40,1000
intermediate majority,0.546692764302457,0.3200391464536855,0,8,900,100,3,41,1000
majority,0.7321706797252834,0.5982560195879251,1,9,900,100,3,41,1000
minority,0.532471819562995,0.2987077293444925,0,9,900,100,3,41,1000
intermediate majority,0.5608150341975158,0.34122255129627355,0,7,900,100,3,42,1000
majority,0.729616925309922,0.5944253879648829,1,9,900,100,3,42,1000
minority,0.5686512931199845,0.35297693967997673,0,9,900,100,3,42,1000
intermediate majority,0.5736977639360632,0.3605466459040948,0,8,900,100,3,43,1000
majority,0.7298681722895866,0.59480225843438,1,9,900,100,3,43,1000
minority,0.5609299411739554,0.3413949117609332,0,9,900,100,3,43,1000
intermediate majority,0.5602350187696279,0.3403525281544418,0,8,900,100,3,44,1000
majority,0.7273524712078383,0.5910287068117575,1,9,900,100,3,44,1000
minority,0.5520080048194591,0.32801200722918866,0,9,900,100,3,44,1000
intermediate majority,0.5379350862945402,0.30690262944181035,0,8,900,100,3,45,1000
majority,0.7315347545422843,0.5973021318134265,1,9,900,100,3,45,1000
minority,0.5379417520095167,0.30691262801427505,0,9,900,100,3,45,1000
intermediate majority,0.5507115017890196,0.3260672526835295,0,8,900,100,3,46,1000
majority,0.7207744753085922,0.5811617129628883,1,9,900,100,3,46,1000
minority,0.5796940630281138,0.36954109454217066,0,9,900,100,3,46,1000
intermediate majority,0.5487895411082339,0.3231843116623508,0,8,900,100,3,47,1000
