constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
intermediate majority,0.5681524622411798,0.35222869336176965,0,7,900,100,3,100,100
majority,0.7203093441485456,0.5804640162228184,1,9,900,100,3,100,100
minority,0.5327758744423605,0.2991638116635407,0,9,900,100,3,100,100
intermediate majority,0.5551283599971424,0.33269253999571363,0,4,800,200,3,1,100
majority,0.720056389240822,0.5800845838612332,1,4,800,200,3,1,100
minority,0.5630222569599791,0.3445333854399686,0,4,800,200,3,1,100
intermediate majority,0.5436711551233505,0.31550673268502577,0,4,800,200,3,2,100
majority,0.7129294207561773,0.569394131134266,1,4,800,200,3,2,100
minority,0.5690023989614924,0.35350359844223855,0,4,800,200,3,2,100
intermediate majority,0.5353042438855173,0.30295636582827606,0,3,800,200,3,3,100
majority,0.715781330725184,0.5736719960877759,1,4,800,200,3,3,100
minority,0.5762076243323162,0.3643114364984743,0,4,800,200,3,3,100
intermediate majority,0.5489226481733355,0.3233839722600032,0,4,800,200,3,4,100
majority,0.7245907475401585,0.5868861213102377,1,4,800,200,3,4,100
minority,0.5381932687425609,0.30728990311384136,0,4,800,200,3,4,100
intermediate majority,0.5823668000232054,0.373550200034808,0,4,800,200,3,5,100
majority,0.7175486099258592,0.5763229148887888,1,4,800,200,3,5,100
minority,0.5548596192824807,0.33228942892372104,0,4,800,200,3,5,100
intermediate majority,0.5600948537692659,0.34014228065389884,0,4,800,200,3,6,100
majority,0.7210755601461556,0.5816133402192334,1,4,800,200,3,6,100
minority,0.5446629329072731,0.3169943993609097,0,4,800,200,3,6,100
intermediate majority,0.5451706451499182,0.3177559677248773,0,4,800,200,3,7,100
majority,0.7258150405520052,0.5887225608280078,1,4,800,200,3,7,100
minority,0.5325233192997985,0.2987849789496977,0,4,800,200,3,7,100
intermediate majority,0.5789906901142808,0.3684860351714212,0,4,800,200,3,8,100
majority,0.7264058215132456,0.5896087322698687,1,4,800,200,3,8,100
minority,0.5537842520367434,0.33067637805511513,0,4,800,200,3,8,100
intermediate majority,0.565073676974631,0.3476105154619463,0,4,800,200,3,9,100
majority,0.7332820071652032,0.5999230107478049,1,4,800,200,3,9,100
minority,0.5682045199080474,0.3523067798620711,0,4,800,200,3,9,100
intermediate majority,0.5541400017110301,0.33121000256654504,0,4,800,200,3,10,100
majority,0.7316133424944437,0.5974200137416655,1,4,800,200,3,10,100
minority,0.5724758659189447,0.3587137988784171,0,4,800,200,3,10,100
intermediate majority,0.5458728250924789,0.3188092376387184,0,2,800,200,3,11,100
majority,0.7226875075941027,0.5840312613911541,1,4,800,200,3,11,100
minority,0.5519267392041795,0.3278901088062692,0,4,800,200,3,11,100
intermediate majority,0.5578702455098253,0.336805368264738,0,4,800,200,3,12,100
majority,0.7060901553149038,0.5591352329723558,1,4,800,200,3,12,100
minority,0.5680407505126003,0.3520611257689005,0,4,800,200,3,12,100
intermediate majority,0.5569821458207953,0.33547321873119296,0,4,800,200,3,13,100
majority,0.7293934552379278,0.5940901828568916,1,4,800,200,3,13,100
minority,0.5776365125983738,0.3664547688975607,0,4,800,200,3,13,100
intermediate majority,0.5393664928760828,0.30904973931412433,0,4,800,200,3,14,100
majority,0.7228283993965449,0.5842425990948173,1,4,800,200,3,14,100
minority,0.5479841369190726,0.3219762053786089,0,4,800,200,3,14,100
intermediate majority,0.55249931111599615,0.32874896667399417,0,4,800,200,3,15,100
majority,0.7179337438309261,0.5769006157463892,1,4,800,200,3,15,100
minority,0.5747755775188342,0.3621633662782514,0,4,800,200,3,15,100
intermediate majority,0.5485071581909312,0.3227607372863968,0,4,800,200,3,16,100
majority,0.7249595067010323,0.5874392600515485,1,4,800,200,3,16,100
minority,0.5832795182124366,0.3749192773186549,0,4,800,200,3,16,100
intermediate majority,0.5406652591023728,0.31099788865355926,0,4,800,200,3,17,100
majority,0.7371492210830398,0.6057238316245597,1,4,800,200,3,17,100
minority,0.5570423376104368,0.33556350641565513,0,4,800,200,3,17,100
intermediate majority,0.5707854129865009,0.35617811947975125,0,4,800,200,3,18,100
majority,0.7192158800506026,0.5788238200759038,1,4,800,200,3,18,100
minority,0.5523393574585606,0.3285090361878408,0,4,800,200,3,18,100
intermediate majority,0.5395859908426832,0.30937898626402477,0,4,800,200,3,19,100
majority,0.7147740264182376,0.5721610396273565,1,4,800,200,3,19,100
minority,0.5503715312531913,0.32555729687978696,0,4,800,200,3,19,100
intermediate majority,0.566114170626875,0.3491712559403124,0,4,800,200,3,20,100
majority,0.7236845854155916,0.5855268781233874,1,4,800,200,3,20,100
minority,0.5408029109371121,0.3112043664056682,0,4,800,200,3,20,100
intermediate majority,0.5452738297452999,0.3179107446179498,0,3,800,200,3,21,100
majority,0.7180799621929173,0.5771199432893759,1,4,800,200,3,21,100
minority,0.5415180031069075,0.31227700466036123,0,4,800,200,3,21,100
intermediate majority,0.541245218394207,0.3118678275913106,0,3,800,200,3,22,100
majority,0.7064124524081328,0.5596186786121992,1,4,800,200,3,22,100
minority,0.5482585061371567,0.32238775920573504,0,4,800,200,3,22,100
intermediate majority,0.5702380250130991,0.3553570375196486,0,4,800,200,3,23,100
majority,0.7165704510949921,0.574855676642488,1,4,800,200,3,23,100
minority,0.5445951141474905,0.3168926712212358,0,4,800,200,3,23,100
intermediate majority,0.5256933226247211,0.28853998393708163,0,3,800,200,3,24,100
majority,0.7232391694064764,0.5848587541097146,1,4,800,200,3,24,100
minority,0.5706662089049028,0.3559993133573543,0,4,800,200,3,24,100
intermediate majority,0.5444250133311884,0.31663751999678263,0,3,800,200,3,25,100
majority,0.743954048917233,0.6159310733758495,1,4,800,200,3,25,100
minority,0.5514790105269473,0.32721851579042094,0,4,800,200,3,25,100
intermediate majority,0.5513906495884127,0.32708597438261905,0,4,800,200,3,26,100
majority,0.7261893357678371,0.5892840036517555,1,4,800,200,3,26,100
minority,0.5755467683591239,0.3633201525386858,0,4,800,200,3,26,100
intermediate majority,0.5662953392351837,0.3494430088527755,0,4,800,200,3,27,100
majority,0.7272051670444442,0.5908077505666662,1,4,800,200,3,27,100
minority,0.560749153203275,0.34112372980491246,0,4,800,200,3,27,100
intermediate majority,0.542789106839049,0.3141836602585736,0,4,800,200,3,28,100
majority,0.7287103869750895,0.5930655804626342,1,4,800,200,3,28,100
minority,0.5275983514193672,0.2913975271290507,0,4,800,200,3,28,100
intermediate majority,0.5752896845501302,0.3629345268251953,0,4,800,200,3,29,100
majority,0.7241545458229397,0.5862318187344095,1,4,800,200,3,29,100
minority,0.5249008744185709,0.2873513116278564,0,4,800,200,3,29,100
intermediate majority,0.5496975422986708,0.3245463134480062,0,4,800,200,3,30,100
majority,0.730876562686979,0.5963148440304685,1,4,800,200,3,30,100
minority,0.5524936836459563,0.3287405254689345,0,4,800,200,3,30,100
intermediate majority,0.555546104350463,0.3333191565256946,0,3,800,200,3,31,100
majority,0.7165156618688601,0.57477349280329,1,4,800,200,3,31,100
minority,0.5652701279598702,0.34790519193980524,0,4,800,200,3,31,100
intermediate majority,0.5548971783535779,0.3323457675303669,0,4,800,200,3,32,100
majority,0.7184964428637542,0.5777446642956313,1,4,800,200,3,32,100
minority,0.5433033033579742,0.3149549550369613,0,4,800,200,3,32,100
intermediate majority,0.5380327702905224,0.3070491554357836,0,4,800,200,3,33,100
majority,0.7178887034655086,0.5768330551982629,1,4,800,200,3,33,100
minority,0.5583964697437647,0.33759470461564706,0,4,800,200,3,33,100
intermediate majority,0.5284814286504924,0.29272214297573856,0,4,800,200,3,34,100
majority,0.720361973940389,0.5805429609105834,1,4,800,200,3,34,100
minority,0.5621995464356606,0.343299319653491,0,4,800,200,3,34,100
intermediate majority,0.5673780388573023,0.35106705828595347,0,4,800,200,3,35,100
majority,0.736809332896108,0.6052139993441619,1,4,800,200,3,35,100
minority,0.546431364119566,0.319647046179349,0,4,800,200,3,35,100
intermediate majority,0.5592410642889211,0.3388615964333816,0,4,800,200,3,36,100
majority,0.7177652650321396,0.5766478975482093,1,4,800,200,3,36,100
minority,0.5536746011286234,0.3305119016929352,0,4,800,200,3,36,100
intermediate majority,0.5578765298792996,0.33681479481894944,0,4,800,200,3,37,100
majority,0.7086336154570456,0.5629504231855684,1,4,800,200,3,37,100
minority,0.517967360305729,0.2769510404585935,0,4,800,200,3,37,100
intermediate majority,0.5608103323172321,0.3412154984758481,0,4,800,200,3,38,100
majority,0.7150426366321612,0.5725639549482417,1,4,800,200,3,38,100
minority,0.5733983253672098,0.36009748805081476,0,4,800,200,3,38,100
intermediate majority,0.5350387650058824,0.3025581475088237,0,4,800,200,3,39,100
majority,0.7311708138312265,0.5967562207468398,1,4,800,200,3,39,100
minority,0.5526114577295453,0.328917186594318,0,4,800,200,3,39,100
intermediate majority,0.5457531342919592,0.3186297014379388,0,4,800,200,3,40,100
majority,0.7055347666777718,0.5583021500166577,1,4,800,200,3,40,100
minority,0.5593734736166274,0.33906021042494106,0,4,800,200,3,40,100
intermediate majority,0.5815274561390135,0.37229118420852025,0,4,800,200,3,41,100
majority,0.7354267746648302,0.6031401619972453,1,4,800,200,3,41,100
minority,0.5826154122848741,0.3739231184273112,0,4,800,200,3,41,100
intermediate majority,0.5570863991721395,0.3356295987582093,0,2,800,200,3,42,100
majority,0.7263218510430018,0.5894827765645028,1,4,800,200,3,42,100
minority,0.5468070142815379,0.3202105214223069,0,4,800,200,3,42,100
intermediate majority,0.5583159670319365,0.3374739505479048,0,4,800,200,3,43,100
majority,0.7312360918204998,0.5968541377307495,1,4,800,200,3,43,100
minority,0.5544511058640977,0.33167665879614655,0,4,800,200,3,43,100
intermediate majority,0.5586622131591225,0.33799331973868374,0,4,800,200,3,44,100
majority,0.7214759974621914,0.5822139961932871,1,4,800,200,3,44,100
minority,0.5511278351605461,0.3266917527408192,0,4,800,200,3,44,100
intermediate majority,0.5580215008708481,0.3370322513062722,0,3,800,200,3,45,100
majority,0.7128641846209426,0.5692962769314138,1,4,800,200,3,45,100
minority,0.5522322167946808,0.32834832519202123,0,4,800,200,3,45,100
intermediate majority,0.5589034572640039,0.33835518589600594,0,4,800,200,3,46,100
majority,0.731190940927263,0.5967864113908945,1,4,800,200,3,46,100
minority,0.5588689186208393,0.3383033779312589,0,4,800,200,3,46,100
intermediate majority,0.5406037091088193,0.3109055636632289,0,4,800,200,3,47,100
majority,0.7216947201151087,0.5825420801726631,1,4,800,200,3,47,100
minority,0.5292685361523812,0.2939028042285719,0,4,800,200,3,47,100
intermediate majority,0.546398396793601,0.31959759519040154,0,4,800,200,3,48,100
majority,0.7106976962406245,0.5660465443609368,1,4,800,200,3,48,100
minority,0.5578230994207592,0.3367346491311388,0,4,800,200,3,48,100
intermediate majority,0.566300708264948,0.34945106239742196,0,4,800,200,3,49,100
majority,0.7225952330964551,0.5838928496446826,1,4,800,200,3,49,100
minority,0.5142677916373941,0.27140168745609117,0,4,800,200,3,49,100
intermediate majority,0.555455659246311,0.33318348886946647,0,4,800,200,3,50,100
majority,0.7128861179895779,0.5693291769843669,1,4,800,200,3,50,100
minority,0.5681122923034265,0.35216843845513984,0,4,800,200,3,50,100
intermediate majority,0.5432204086023072,0.31483061290346087,0,4,800,200,3,51,100
majority,0.7361777382637645,0.6042666073956469,1,4,800,200,3,51,100
minority,0.5647866443345343,0.3471799665018015,0,4,800,200,3,51,100
intermediate majority,0.5236632697110017,0.2854949045665026,0,4,800,200,3,52,100
majority,0.7215054639141654,0.5822581958712479,1,4,800,200,3,52,100
minority,0.5706645080066156,0.35599676200992336,0,4,800,200,3,52,100
intermediate majority,0.5590374055397844,0.33855610830967664,0,4,800,200,3,53,100
majority,0.7201709525131138,0.5802564287696707,1,4,800,200,3,53,100
minority,0.5722891143739116,0.35843367156086736,0,4,800,200,3,53,100
intermediate majority,0.5492975670844317,0.3239463506266475,0,4,800,200,3,54,100
majority,0.7187785393995882,0.5781678090993824,1,4,800,200,3,54,100
minority,0.5555772516446242,0.3333658774669363,0,4,800,200,3,54,100
intermediate majority,0.5588388307039471,0.33825824605592064,0,2,800,200,3,55,100
majority,0.7404769357271802,0.6107154035907703,1,4,800,200,3,55,100
minority,0.5657791321235818,0.34866869818537277,0,4,800,200,3,55,100
intermediate majority,0.5595179155849628,0.33927687337744417,0,4,800,200,3,56,100
majority,0.7391686688126479,0.6087530032189717,1,4,800,200,3,56,100
minority,0.5688600454166114,0.3532900681249171,0,4,800,200,3,56,100
intermediate majority,0.5551556129486727,0.33273341942300894,0,4,800,200,3,57,100
majority,0.7075982982395654,0.561397447359348,1,4,800,200,3,57,100
minority,0.5871762419015997,0.38076436285239956,0,4,800,200,3,57,100
intermediate majority,0.5516764714005147,0.32751470710077196,0,4,800,200,3,58,100
majority,0.7218996772716512,0.5828495159074767,1,4,800,200,3,58,100
minority,0.565077796086647,0.34761669412997054,0,4,800,200,3,58,100
intermediate majority,0.5553398412402702,0.3330097618604054,0,4,800,200,3,59,100
majority,0.7220697096005704,0.5831045644008556,1,4,800,200,3,59,100
minority,0.5720949374588992,0.3581424061883488,0,4,800,200,3,59,100
intermediate majority,0.5576672196250798,0.33650082943761966,0,4,800,200,3,60,100
majority,0.7080657009632962,0.5620985514449444,1,4,800,200,3,60,100
minority,0.5540786688661336,0.33111800329920027,0,4,800,200,3,60,100
intermediate majority,0.5490781729206599,0.32361725938098973,0,4,800,200,3,61,100
majority,0.7276215667228397,0.5914323500842595,1,4,800,200,3,61,100
minority,0.5485639428319941,0.32284591424799114,0,4,800,200,3,61,100
intermediate majority,0.5521710658461588,0.32825659876923824,0,4,800,200,3,62,100
majority,0.7228227372528103,0.5842341058792155,1,4,800,200,3,62,100
minority,0.5370900181750516,0.3056350272625775,0,4,800,200,3,62,100
intermediate majority,0.5485773467384991,0.3228660201077487,0,3,800,200,3,63,100
majority,0.7263079354511076,0.5894619031766615,1,4,800,200,3,63,100
minority,0.5611578759201097,0.3417368138801645,0,4,800,200,3,63,100
intermediate majority,0.5419754310278222,0.3129631465417333,0,4,800,200,3,64,100
majority,0.7119017696109518,0.5678526544164276,1,4,800,200,3,64,100
minority,0.5703099966916962,0.35546499503754425,0,4,800,200,3,64,100
intermediate majority,0.5652717088310862,0.34790756324662936,0,4,800,200,3,65,100
majority,0.729686370066259,0.5945295550993885,1,4,800,200,3,65,100
minority,0.5731896136102954,0.3597844204154431,0,4,800,200,3,65,100
intermediate majority,0.5641223556035525,0.34618353340532876,0,4,800,200,3,66,100
majority,0.733882856997087,0.6008242854956305,1,4,800,200,3,66,100
minority,0.5667522032106039,0.35012830481590596,0,4,800,200,3,66,100
intermediate majority,0.5651588181346523,0.3477382272019785,0,4,800,200,3,67,100
majority,0.721392153731461,0.5820882305971915,1,4,800,200,3,67,100
minority,0.5441067232995441,0.3161600849493162,0,4,800,200,3,67,100
intermediate majority,0.5707456936024202,0.35611854040363033,0,4,800,200,3,68,100
majority,0.7256164017064176,0.5884246025596264,1,4,800,200,3,68,100
minority,0.5638862788187469,0.34582941822812024,0,4,800,200,3,68,100
intermediate majority,0.5939214171937411,0.39088212579061166,0,4,800,200,3,69,100
majority,0.7254693663061792,0.5882040494592687,1,4,800,200,3,69,100
minority,0.5425982813003163,0.3138974219504744,0,4,800,200,3,69,100
intermediate majority,0.5568796491222174,0.3353194736833261,0,3,800,200,3,70,100
majority,0.7137178252565465,0.5705767378848197,1,4,800,200,3,70,100
minority,0.5518238431248231,0.3277357646872347,0,4,800,200,3,70,100
intermediate majority,0.5603101210358242,0.3404651815537363,0,4,800,200,3,71,100
majority,0.7281404068644768,0.5922106102967151,1,4,800,200,3,71,100
minority,0.5445589905540491,0.31683848583107366,0,4,800,200,3,71,100
intermediate majority,0.5545360122860848,0.33180401842912727,0,4,800,200,3,72,100
majority,0.7215597419076372,0.5823396128614557,1,4,800,200,3,72,100
minority,0.5388230252896481,0.3082345379344722,0,4,800,200,3,72,100
intermediate majority,0.5860376018598797,0.3790564027898196,0,4,800,200,3,73,100
majority,0.7269528108430352,0.5904292162645527,1,4,800,200,3,73,100
minority,0.5706550615177777,0.35598259227666657,0,4,800,200,3,73,100
intermediate majority,0.5491050585658525,0.32365758784877874,0,4,800,200,3,74,100
majority,0.7325731755223256,0.5988597632834883,1,4,800,200,3,74,100
minority,0.5673941333083028,0.3510911999624541,0,4,800,200,3,74,100
intermediate majority,0.5532781188738807,0.32991717831082096,0,4,800,200,3,75,100
majority,0.7304533763959525,0.5956800645939289,1,4,800,200,3,75,100
minority,0.5347073779396692,0.3020610669095038,0,4,800,200,3,75,100
intermediate majority,0.5622304604092917,0.34334569061393755,0,4,800,200,3,76,100
majority,0.7255497705069062,0.5883246557603593,1,4,800,200,3,76,100
minority,0.5507172828390248,0.3260759242585371,0,4,800,200,3,76,100
intermediate majority,0.5521438089230408,0.32821571338456124,0,4,800,200,3,77,100
majority,0.725112410036082,0.5876686150541229,1,4,800,200,3,77,100
minority,0.5511921052165308,0.3267881578247962,0,4,800,200,3,77,100
intermediate majority,0.5624141137063917,0.34362117055958763,0,4,800,200,3,78,100
majority,0.7409681346500293,0.6114522019750439,1,4,800,200,3,78,100
minority,0.5353368974149679,0.30300534612245184,0,4,800,200,3,78,100
intermediate majority,0.5451187292432964,0.31767809386494467,0,4,800,200,3,79,100
majority,0.7077684041635812,0.5616526062453718,1,4,800,200,3,79,100
minority,0.5121917690527786,0.2682876535791679,0,4,800,200,3,79,100
intermediate majority,0.57353591620884,0.36030387431325994,0,4,800,200,3,80,100
majority,0.7100325819849969,0.5650488729774953,1,4,800,200,3,80,100
minority,0.559285200320162,0.3389278004802431,0,4,800,200,3,80,100
intermediate majority,0.5611177581180444,0.3416766371770666,0,4,800,200,3,81,100
majority,0.7412538835866035,0.6118808253799053,1,4,800,200,3,81,100
minority,0.5430186297564918,0.3145279446347378,0,4,800,200,3,81,100
intermediate majority,0.5599273339027746,0.3398910008541619,0,4,800,200,3,82,100
majority,0.716314295509148,0.5744714432637221,1,4,800,200,3,82,100
minority,0.5371489371955496,0.30572340579332435,0,4,800,200,3,82,100
intermediate majority,0.5400150224452631,0.3100225336678947,0,4,800,200,3,83,100
majority,0.7136612579161261,0.5704918868741892,1,4,800,200,3,83,100
minority,0.5465328148062052,0.3197992222093078,0,4,800,200,3,83,100
intermediate majority,0.5594558356056121,0.3391837534084181,0,4,800,200,3,84,100
majority,0.7237447356822453,0.5856171035233679,1,4,800,200,3,84,100
minority,0.5587405578440262,0.33811083676603937,0,4,800,200,3,84,100
intermediate majority,0.5789332695248713,0.36839990428730696,0,4,800,200,3,85,100
majority,0.7245764824041036,0.5868647236061554,1,4,800,200,3,85,100
minority,0.5422983148470522,0.3134474722705781,0,4,800,200,3,85,100
intermediate majority,0.5781606638041672,0.3672409957062508,0,4,800,200,3,86,100
majority,0.7078684370906034,0.5618026556359051,1,4,800,200,3,86,100
minority,0.5529192571531104,0.3293788857296656,0,4,800,200,3,86,100
intermediate majority,0.5550302889431378,0.33254543341470666,0,4,800,200,3,87,100
majority,0.7250122403381184,0.5875183605071777,1,4,800,200,3,87,100
minority,0.5515817033878544,0.3273725550817816,0,4,800,200,3,87,100
intermediate majority,0.554591724776753,0.33188758716512956,0,3,800,200,3,88,100
majority,0.7334154837641995,0.6001232256462993,1,4,800,200,3,88,100
minority,0.5648286823664656,0.3472430235496984,0,4,800,200,3,88,100
intermediate majority,0.5604965800269582,0.3407448700404373,0,3,800,200,3,89,100
majority,0.7234604763116523,0.5851907144674785,1,4,800,200,3,89,100
minority,0.5446165937619905,0.31692489064298573,0,4,800,200,3,89,100
intermediate majority,0.539974903025111,0.3099623545376665,0,3,800,200,3,90,100
majority,0.7250298227797466,0.5875447341696199,1,4,800,200,3,90,100
minority,0.5623780573888153,0.343567086083223,0,4,800,200,3,90,100
intermediate majority,0.5521562645650085,0.3282343968475128,0,4,800,200,3,91,100
majority,0.7224908383416407,0.583736257512461,1,4,800,200,3,91,100
minority,0.5561214612799626,0.33418219191994386,0,4,800,200,3,91,100
intermediate majority,0.5357381751729117,0.3036072627593675,0,4,800,200,3,92,100
majority,0.727023671342937,0.5905355070144054,1,4,800,200,3,92,100
minority,0.5505156688594623,0.3257735032891936,0,4,800,200,3,92,100
intermediate majority,0.550370340499856,0.325555510749784,0,4,800,200,3,93,100
majority,0.7217204574691317,0.5825806862036976,1,4,800,200,3,93,100
minority,0.5483410396655065,0.3225115594982598,0,4,800,200,3,93,100
intermediate majority,0.5289527292474517,0.29342909387117755,0,4,800,200,3,94,100
majority,0.7298181539320928,0.5947272308981392,1,4,800,200,3,94,100
minority,0.5566459787341522,0.33496896810122834,0,4,800,200,3,94,100
intermediate majority,0.5589271063564275,0.3383906595346412,0,4,800,200,3,95,100
majority,0.7140458440859871,0.5710687661289807,1,4,800,200,3,95,100
minority,0.5713868788767444,0.3570803183151166,0,4,800,200,3,95,100
intermediate majority,0.5652204495206152,0.34783067428092285,0,4,800,200,3,96,100
majority,0.724124828736134,0.586187243104201,1,4,800,200,3,96,100
minority,0.5682969690713522,0.3524454536070282,0,4,800,200,3,96,100
intermediate majority,0.5734485611223858,0.3601728416835787,0,4,800,200,3,97,100
majority,0.733756227928749,0.6006343418931235,1,4,800,200,3,97,100
minority,0.548895265223027,0.32334289783454045,0,4,800,200,3,97,100
intermediate majority,0.5509381046633056,0.3264071569949585,0,4,800,200,3,98,100
majority,0.7182489785416999,0.5773734678125498,1,4,800,200,3,98,100
minority,0.5493894874078589,0.32408423111178825,0,4,800,200,3,98,100
intermediate majority,0.5731714632168458,0.3597571948252687,0,3,800,200,3,99,100
majority,0.7234947116345566,0.5852420674518349,1,4,800,200,3,99,100
minority,0.548734357641281,0.3231015364619215,0,4,800,200,3,99,100
intermediate majority,0.5673498593436604,0.3510247890154906,0,4,800,200,3,100,100
majority,0.7199210178496287,0.579881526774443,1,4,800,200,3,100,100
minority,0.5437908739858647,0.315686310978797,0,4,800,200,3,100,100
